NODE,X-COORD,Y-COORD,FLOODWAVE_ARRIVAL_TIME,FLOODTIME,TIME_TO_PEAK,DEFLOOD_TIME,MAX_WSEL
5372,657940.359,963675.000,0.00,0.00,0.00,0.00,0.00
5373,657940.359,963645.000,0.00,0.00,0.00,0.00,0.00
5374,657940.359,963615.000,0.00,0.00,0.00,0.00,0.00
5375,657940.359,963585.000,0.00,0.00,0.00,0.00,0.00
5376,657940.359,963555.000,0.00,0.00,0.00,0.00,0.00
5377,657940.359,963525.000,0.00,0.00,0.00,0.00,0.00
5378,657940.359,963495.000,0.00,0.00,1.13,0.00,1407.79
5379,657940.359,963465.000,0.00,0.00,0.00,0.00,0.00
5380,657940.359,963435.000,0.00,0.00,0.00,0.00,0.00
5381,657940.359,963405.000,0.00,0.00,0.00,0.00,0.00
5382,657940.359,963375.000,0.00,0.00,0.00,0.00,0.00
5383,657940.359,963345.000,0.00,0.00,0.00,0.00,0.00
5384,657940.359,963315.000,0.00,0.00,0.00,0.00,0.00
5385,657940.359,963285.000,0.00,0.00,0.00,0.00,0.00
5386,657940.359,963255.000,0.00,0.00,0.00,0.00,0.00
5387,657940.359,963225.000,0.00,0.00,0.00,0.00,0.00
5388,657940.359,963195.000,0.00,0.00,0.00,0.00,0.00
5389,657940.359,963165.000,0.00,0.00,0.00,0.00,0.00
5390,657940.359,963135.000,0.00,0.00,0.00,0.00,0.00
5391,657940.359,963105.000,0.00,0.00,1.14,0.00,1403.38
5392,657940.359,963075.000,0.00,0.00,1.14,0.00,1403.06
5393,657940.359,963045.000,0.00,0.00,0.00,0.00,0.00
5394,657940.359,963015.000,0.00,0.00,1.14,0.00,1402.37
5395,657940.359,962985.000,0.00,0.00,1.14,0.00,1402.68
5396,657940.359,962955.000,0.00,0.00,1.14,0.00,1402.93
5397,657940.359,962925.000,0.00,0.00,1.14,0.00,1403.13
5398,657940.359,962895.000,0.00,0.00,0.00,0.00,0.00
5399,657940.359,962865.000,0.00,0.00,0.00,0.00,0.00
5400,657940.359,962835.000,0.00,0.00,0.98,0.00,1401.91
5401,657940.359,962805.000,0.00,0.00,1.04,0.00,1401.52
5402,657940.359,962775.000,0.00,0.00,0.00,0.00,0.00
5403,657940.359,962745.000,0.00,0.00,1.14,0.00,1400.86
5404,657940.359,962715.000,0.00,0.00,1.13,0.00,1401.83
5405,657940.359,962685.000,0.00,0.00,1.08,0.00,1402.12
5406,657940.359,962655.000,0.00,0.00,1.14,0.00,1402.11
5407,657940.359,962625.000,0.00,0.00,0.00,0.00,0.00
5408,657940.359,962595.000,0.00,0.00,1.14,0.00,1401.23
5409,657940.359,962565.000,0.00,0.00,1.14,0.00,1401.07
5410,657940.359,962535.000,0.00,0.00,0.00,0.00,0.00
5411,657940.359,962505.000,0.00,0.00,1.14,0.00,1400.46
5412,657940.359,962475.000,0.00,0.00,0.00,0.00,0.00
5413,657940.359,962445.000,0.00,0.00,0.00,0.00,0.00
5414,657940.359,962415.000,0.00,0.00,0.00,0.00,0.00
5415,657940.359,962385.000,0.00,0.00,0.00,0.00,0.00
5416,657940.359,962355.000,0.00,0.00,0.00,0.00,0.00
5417,657940.359,962325.000,0.00,0.00,1.14,0.00,1400.93
5418,657940.359,962295.000,0.00,0.00,1.00,0.00,1400.36
5419,657940.359,962265.000,0.00,0.00,0.00,0.00,0.00
5420,657940.359,962235.000,0.00,0.00,0.00,0.00,0.00
5421,657940.359,962205.000,0.00,0.00,1.03,0.00,1399.86
5422,657940.359,962175.000,0.00,0.00,0.00,0.00,0.00
5423,657940.359,962145.000,0.00,0.00,1.13,0.00,1400.47
5424,657940.359,962115.000,0.00,0.00,0.00,0.00,0.00
5425,657940.359,962085.000,0.00,0.00,0.94,0.00,1400.31
5426,657940.359,962055.000,0.00,0.00,1.14,0.00,1400.18
5427,657940.359,962025.000,0.00,0.00,1.14,0.00,1400.27
5428,657940.359,961995.000,0.00,0.00,1.09,0.00,1400.50
5429,657940.359,961965.000,0.00,0.00,0.00,0.00,0.00
5430,657940.359,961935.000,0.00,0.00,0.00,0.00,0.00
5431,657940.359,961905.000,0.00,0.00,0.00,0.00,0.00
5432,657940.359,961875.000,0.00,0.00,0.00,0.00,0.00
5433,657940.359,961845.000,0.00,0.00,0.00,0.00,0.00
5434,657940.359,961815.000,0.00,0.00,0.00,0.00,0.00
5435,657940.359,961785.000,0.00,0.00,0.00,0.00,0.00
5436,657940.359,961755.000,0.00,0.00,1.14,0.00,1401.17
5437,657940.359,961725.000,0.00,0.00,1.14,0.00,1401.17
5438,657940.359,961695.000,0.00,0.00,0.00,0.00,0.00
5439,657940.359,961665.000,0.00,0.00,1.14,0.00,1401.19
5440,657940.359,961635.000,0.00,0.00,0.00,0.00,0.00
5441,657940.359,961605.000,0.00,0.00,0.00,0.00,0.00
5442,657940.359,961575.000,0.00,0.00,1.13,0.00,1401.28
5443,657940.359,961545.000,0.00,0.00,1.14,0.00,1401.30
5444,657940.359,961515.000,0.00,0.00,0.00,0.00,0.00
5445,657940.359,961485.000,0.00,0.00,0.00,0.00,0.00
5446,657940.359,961455.000,0.00,0.00,0.00,0.00,0.00
5447,657940.359,961425.000,0.00,0.00,0.00,0.00,0.00
5448,657940.359,961395.000,0.00,0.00,1.14,0.00,1401.09
5449,657940.359,961365.000,0.00,0.00,1.14,0.00,1401.05
5450,657940.359,961335.000,0.00,0.00,0.00,0.00,0.00
5451,657940.359,961305.000,0.00,0.00,1.14,0.00,1400.94
5452,657940.359,961275.000,0.00,0.00,0.00,0.00,0.00
5453,657940.359,961245.000,0.00,0.00,0.00,0.00,0.00
5454,657940.359,961215.000,0.00,0.00,0.00,0.00,0.00
5455,657940.359,961185.000,0.00,0.00,0.00,0.00,0.00
5456,657940.359,961155.000,0.00,0.00,1.14,0.00,1400.46
5457,657940.359,961125.000,0.00,0.00,0.00,0.00,0.00
5458,657940.359,961095.000,0.00,0.00,1.14,0.00,1400.27
5459,657940.359,961065.000,0.00,0.00,0.00,0.00,0.00
5460,657940.359,961035.000,0.00,0.00,0.00,0.00,0.00
5461,657940.359,961005.000,0.00,0.00,0.00,0.00,0.00
5462,657940.359,960975.000,0.00,0.00,0.00,0.00,0.00
5463,657940.359,960945.000,0.00,0.00,1.14,0.00,1399.98
5464,657940.359,960915.000,0.00,0.00,0.00,0.00,0.00
5465,657940.359,960885.000,0.00,0.00,1.14,0.00,1399.71
5466,657940.359,960855.000,0.00,0.00,0.00,0.00,0.00
5467,657940.359,960825.000,0.00,0.00,0.00,0.00,0.00
5468,657940.359,960795.000,0.00,0.00,0.00,0.00,0.00
5469,657940.359,960765.000,0.00,0.00,0.00,0.00,0.00
5470,657940.359,960735.000,0.00,0.00,0.00,0.00,0.00
5471,657940.359,960705.000,0.00,0.00,0.00,0.00,0.00
5472,657940.359,960675.000,0.00,0.00,0.00,0.00,0.00
5473,657940.359,960645.000,0.00,0.00,0.00,0.00,0.00
5474,657940.359,960615.000,0.00,0.00,0.00,0.00,0.00
5475,657940.359,960585.000,0.00,0.00,0.00,0.00,0.00
5476,657940.359,960555.000,0.00,0.00,0.00,0.00,0.00
5477,657940.359,960525.000,0.00,0.00,0.00,0.00,0.00
5478,657940.359,960495.000,0.00,0.00,0.00,0.00,0.00
5479,657940.359,960465.000,0.00,0.00,0.00,0.00,0.00
5480,657940.359,960435.000,0.00,0.00,0.00,0.00,0.00
5481,657940.359,960405.000,0.00,0.00,0.00,0.00,0.00
5482,657940.359,960375.000,0.00,0.00,0.00,0.00,0.00
5483,657940.359,960345.000,0.00,0.00,0.00,0.00,0.00
5484,657940.359,960315.000,0.00,0.00,0.00,0.00,0.00
5485,657940.359,960285.000,0.00,0.00,0.00,0.00,0.00
5486,657940.359,960255.000,0.00,0.00,0.00,0.00,0.00
5487,657940.359,960225.000,0.00,0.00,0.00,0.00,0.00
5488,657940.359,960195.000,0.00,0.00,0.00,0.00,0.00
5489,657940.359,960165.000,0.00,0.00,0.00,0.00,0.00
5490,657940.359,960135.000,0.00,0.00,0.00,0.00,0.00
5491,657940.359,960105.000,0.00,0.00,0.00,0.00,0.00
5492,657940.359,960075.000,0.00,0.00,0.00,0.00,0.00
5493,657940.359,960045.000,0.00,0.00,1.04,0.00,1396.40
5494,657940.359,960015.000,0.00,0.00,1.00,0.00,1396.37
5495,657940.359,959985.000,0.00,0.00,1.13,0.00,1396.25
5496,657940.359,959955.000,0.00,0.00,1.14,0.00,1395.69
5497,657940.359,959925.000,0.00,0.00,0.00,0.00,0.00
5498,657940.359,959895.000,0.00,0.00,1.14,0.00,1396.32
5499,657940.359,959865.000,0.00,0.00,1.14,0.00,1396.26
5500,657940.359,959835.000,0.00,0.00,1.14,0.00,1396.18
5501,657940.359,959805.000,0.00,0.00,0.00,0.00,0.00
5502,657940.359,959775.000,0.00,0.00,1.14,0.00,1396.28
5503,657940.359,959745.000,0.00,0.00,0.00,0.00,0.00
5504,657940.359,959715.000,0.00,0.00,0.00,0.00,0.00
5505,657940.359,959685.000,0.00,0.00,0.00,0.00,0.00
5506,657940.359,959655.000,0.00,0.00,0.00,0.00,0.00
5507,657940.359,959625.000,0.00,0.00,1.14,0.00,1396.98
5508,657940.359,959595.000,0.00,0.00,1.14,0.00,1397.12
5509,657940.359,959565.000,0.00,0.00,0.00,0.00,0.00
5510,657940.359,959535.000,0.00,0.00,1.13,0.00,1396.85
5511,657940.359,959505.000,0.00,0.00,1.14,0.00,1396.43
5512,657940.359,959475.000,0.00,0.00,1.14,0.00,1395.99
5513,657940.359,959445.000,0.00,0.00,1.14,0.00,1395.75
5514,657940.359,959415.000,0.00,0.00,0.00,0.00,0.00
5515,657940.359,959385.000,0.00,0.00,0.00,0.00,0.00
5516,657940.359,959355.000,0.00,0.00,0.00,0.00,0.00
5517,657940.359,959325.000,0.00,0.00,0.00,0.00,0.00
5518,657940.359,959295.000,0.00,0.00,1.12,0.00,1395.98
5519,657940.359,959265.000,0.00,0.00,1.13,0.00,1395.80
5520,657940.359,959235.000,0.00,0.00,1.13,0.00,1394.37
5521,657940.359,959205.000,0.00,0.00,1.14,0.00,1393.77
5522,657940.359,959175.000,0.00,0.00,0.00,0.00,0.00
5523,657940.359,959145.000,0.00,0.00,0.00,0.00,0.00
5524,657940.359,959115.000,0.00,0.00,0.00,0.00,0.00
5525,657940.359,959085.000,0.00,0.00,0.00,0.00,1395.62
5526,657940.359,959055.000,0.00,0.00,0.00,0.00,1383.33
5527,657940.359,959025.000,0.00,0.00,0.00,0.00,1387.33
5528,657940.359,958995.000,1.12,0.00,0.00,0.00,0.00
5529,657940.359,958965.000,0.00,0.00,0.00,0.00,0.00
5530,657940.359,958935.000,0.00,0.00,0.00,0.00,0.00
5531,657940.359,958905.000,0.00,0.00,1.04,0.00,1397.68
5532,657940.359,958875.000,0.00,0.00,0.00,0.00,0.00
5533,657940.359,958845.000,0.00,0.00,0.00,0.00,0.00
5534,657940.359,958815.000,0.00,0.00,0.00,0.00,0.00
5535,657970.359,963885.000,0.00,0.00,0.00,0.00,0.00
5536,657970.359,963855.000,0.00,0.00,0.00,0.00,0.00
5537,657970.359,963825.000,0.00,0.00,0.00,0.00,0.00
5538,657970.359,963795.000,0.00,0.00,0.00,0.00,0.00
5539,657970.359,963765.000,0.00,0.00,0.00,0.00,0.00
5540,657970.359,963735.000,0.00,0.00,0.00,0.00,0.00
5541,657970.359,963705.000,0.00,0.00,0.00,0.00,0.00
5542,657970.359,963675.000,0.00,0.00,0.00,0.00,0.00
5543,657970.359,963645.000,0.00,0.00,0.00,0.00,0.00
5544,657970.359,963615.000,0.00,0.00,0.00,0.00,0.00
5545,657970.359,963585.000,0.00,0.00,0.00,0.00,0.00
5546,657970.359,963555.000,0.00,0.00,0.00,0.00,0.00
5547,657970.359,963525.000,0.00,0.00,1.13,0.00,1407.39
5548,657970.359,963495.000,0.00,0.00,0.00,0.00,0.00
5549,657970.359,963465.000,0.00,0.00,0.00,0.00,0.00
5550,657970.359,963435.000,0.00,0.00,0.00,0.00,0.00
5551,657970.359,963405.000,0.00,0.00,0.00,0.00,0.00
5552,657970.359,963375.000,0.00,0.00,0.00,0.00,0.00
5553,657970.359,963345.000,0.00,0.00,0.00,0.00,0.00
5554,657970.359,963315.000,0.00,0.00,0.00,0.00,0.00
5555,657970.359,963285.000,0.00,0.00,0.00,0.00,0.00
5556,657970.359,963255.000,0.00,0.00,1.13,0.00,1404.82
5557,657970.359,963225.000,0.00,0.00,0.00,0.00,0.00
5558,657970.359,963195.000,0.00,0.00,0.00,0.00,0.00
5559,657970.359,963165.000,0.00,0.00,0.00,0.00,0.00
5560,657970.359,963135.000,0.00,0.00,0.00,0.00,0.00
5561,657970.359,963105.000,0.00,0.00,1.14,0.00,1403.58
5562,657970.359,963075.000,0.00,0.00,1.14,0.00,1403.20
5563,657970.359,963045.000,0.00,0.00,0.00,0.00,0.00
5564,657970.359,963015.000,0.00,0.00,1.14,0.00,1402.61
5565,657970.359,962985.000,0.00,0.00,1.13,0.00,1402.93
5566,657970.359,962955.000,0.00,0.00,1.14,0.00,1403.24
5567,657970.359,962925.000,0.00,0.00,1.14,0.00,1403.31
5568,657970.359,962895.000,0.00,0.00,0.00,0.00,0.00
5569,657970.359,962865.000,0.00,0.00,0.00,0.00,0.00
5570,657970.359,962835.000,0.00,0.00,1.14,0.00,1402.03
5571,657970.359,962805.000,0.00,0.00,1.01,0.00,1401.71
5572,657970.359,962775.000,0.00,0.00,0.00,0.00,0.00
5573,657970.359,962745.000,0.00,0.00,1.14,0.00,1400.98
5574,657970.359,962715.000,0.00,0.00,1.10,0.00,1401.98
5575,657970.359,962685.000,0.00,0.00,0.00,0.00,0.00
5576,657970.359,962655.000,0.00,0.00,1.13,0.00,1402.36
5577,657970.359,962625.000,0.00,0.00,0.00,0.00,0.00
5578,657970.359,962595.000,0.00,0.00,1.14,0.00,1401.28
5579,657970.359,962565.000,0.00,0.00,0.00,0.00,0.00
5580,657970.359,962535.000,0.00,0.00,1.14,0.00,1400.74
5581,657970.359,962505.000,0.00,0.00,0.00,0.00,0.00
5582,657970.359,962475.000,0.00,0.00,1.14,0.00,1400.56
5583,657970.359,962445.000,0.00,0.00,0.77,0.00,1401.27
5584,657970.359,962415.000,0.00,0.00,0.00,0.00,0.00
5585,657970.359,962385.000,0.00,0.00,0.00,0.00,0.00
5586,657970.359,962355.000,0.00,0.00,0.00,0.00,0.00
5587,657970.359,962325.000,0.00,0.00,0.76,0.00,1401.14
5588,657970.359,962295.000,0.00,0.00,0.00,0.00,0.00
5589,657970.359,962265.000,0.00,0.00,0.00,0.00,0.00
5590,657970.359,962235.000,0.00,0.00,1.14,0.00,1399.71
5591,657970.359,962205.000,0.00,0.00,1.14,0.00,1400.06
5592,657970.359,962175.000,0.00,0.00,0.86,0.00,1400.73
5593,657970.359,962145.000,0.00,0.00,0.00,0.00,0.00
5594,657970.359,962115.000,0.00,0.00,0.00,0.00,0.00
5595,657970.359,962085.000,0.00,0.00,0.00,0.00,0.00
5596,657970.359,962055.000,0.00,0.00,1.08,0.00,1400.68
5597,657970.359,962025.000,0.00,0.00,1.09,0.00,1400.77
5598,657970.359,961995.000,0.00,0.00,0.00,0.00,0.00
5599,657970.359,961965.000,0.00,0.00,0.00,0.00,0.00
5600,657970.359,961935.000,0.00,0.00,0.00,0.00,0.00
5601,657970.359,961905.000,0.00,0.00,0.00,0.00,0.00
5602,657970.359,961875.000,0.00,0.00,0.00,0.00,0.00
5603,657970.359,961845.000,0.00,0.00,1.14,0.00,1401.62
5604,657970.359,961815.000,0.00,0.00,0.00,0.00,0.00
5605,657970.359,961785.000,0.00,0.00,0.00,0.00,0.00
5606,657970.359,961755.000,0.00,0.00,0.00,0.00,0.00
5607,657970.359,961725.000,0.00,0.00,0.00,0.00,0.00
5608,657970.359,961695.000,0.00,0.00,0.00,0.00,0.00
5609,657970.359,961665.000,0.00,0.00,0.00,0.00,0.00
5610,657970.359,961635.000,0.00,0.00,1.13,0.00,1401.75
5611,657970.359,961605.000,0.00,0.00,1.10,0.00,1401.81
5612,657970.359,961575.000,0.00,0.00,0.75,0.00,1401.89
5613,657970.359,961545.000,0.00,0.00,0.00,0.00,0.00
5614,657970.359,961515.000,0.00,0.00,0.00,0.00,0.00
5615,657970.359,961485.000,0.00,0.00,0.00,0.00,0.00
5616,657970.359,961455.000,0.00,0.00,0.00,0.00,0.00
5617,657970.359,961425.000,0.00,0.00,0.00,0.00,0.00
5618,657970.359,961395.000,0.00,0.00,0.00,0.00,0.00
5619,657970.359,961365.000,0.00,0.00,1.12,0.00,1401.46
5620,657970.359,961335.000,0.00,0.00,0.89,0.00,1401.19
5621,657970.359,961305.000,0.00,0.00,0.99,0.00,1401.08
5622,657970.359,961275.000,0.00,0.00,0.00,0.00,0.00
5623,657970.359,961245.000,0.00,0.00,1.03,0.00,1400.93
5624,657970.359,961215.000,0.00,0.00,0.00,0.00,0.00
5625,657970.359,961185.000,0.00,0.00,1.14,0.00,1400.69
5626,657970.359,961155.000,0.00,0.00,0.98,0.00,1400.56
5627,657970.359,961125.000,0.00,0.00,1.14,0.00,1400.45
5628,657970.359,961095.000,0.00,0.00,0.00,0.00,0.00
5629,657970.359,961065.000,0.00,0.00,0.00,0.00,0.00
5630,657970.359,961035.000,0.00,0.00,1.14,0.00,1400.25
5631,657970.359,961005.000,0.00,0.00,1.14,0.00,1400.20
5632,657970.359,960975.000,0.00,0.00,1.14,0.00,1400.14
5633,657970.359,960945.000,0.00,0.00,1.14,0.00,1400.06
5634,657970.359,960915.000,0.00,0.00,1.14,0.00,1399.99
5635,657970.359,960885.000,0.00,0.00,0.00,0.00,0.00
5636,657970.359,960855.000,0.00,0.00,1.14,0.00,1399.80
5637,657970.359,960825.000,0.00,0.00,1.14,0.00,1399.78
5638,657970.359,960795.000,0.00,0.00,0.00,0.00,0.00
5639,657970.359,960765.000,0.00,0.00,0.00,0.00,0.00
5640,657970.359,960735.000,0.00,0.00,0.00,0.00,0.00
5641,657970.359,960705.000,0.00,0.00,0.00,0.00,0.00
5642,657970.359,960675.000,0.00,0.00,0.00,0.00,0.00
5643,657970.359,960645.000,0.00,0.00,0.00,0.00,0.00
5644,657970.359,960615.000,0.00,0.00,0.00,0.00,0.00
5645,657970.359,960585.000,0.00,0.00,0.00,0.00,0.00
5646,657970.359,960555.000,0.00,0.00,0.00,0.00,0.00
5647,657970.359,960525.000,0.00,0.00,0.00,0.00,0.00
5648,657970.359,960495.000,0.00,0.00,0.00,0.00,0.00
5649,657970.359,960465.000,0.00,0.00,0.00,0.00,0.00
5650,657970.359,960435.000,0.00,0.00,0.00,0.00,0.00
5651,657970.359,960405.000,0.00,0.00,0.00,0.00,0.00
5652,657970.359,960375.000,0.00,0.00,0.00,0.00,0.00
5653,657970.359,960345.000,0.00,0.00,0.00,0.00,0.00
5654,657970.359,960315.000,0.00,0.00,0.00,0.00,0.00
5655,657970.359,960285.000,0.00,0.00,0.00,0.00,0.00
5656,657970.359,960255.000,0.00,0.00,0.00,0.00,0.00
5657,657970.359,960225.000,0.00,0.00,0.00,0.00,0.00
5658,657970.359,960195.000,0.00,0.00,0.00,0.00,0.00
5659,657970.359,960165.000,0.00,0.00,0.00,0.00,0.00
5660,657970.359,960135.000,0.00,0.00,0.00,0.00,0.00
5661,657970.359,960105.000,0.00,0.00,0.00,0.00,0.00
5662,657970.359,960075.000,0.00,0.00,0.00,0.00,0.00
5663,657970.359,960045.000,0.00,0.00,0.00,0.00,0.00
5664,657970.359,960015.000,0.00,0.00,0.00,0.00,0.00
5665,657970.359,959985.000,0.00,0.00,0.00,0.00,0.00
5666,657970.359,959955.000,0.00,0.00,0.00,0.00,0.00
5667,657970.359,959925.000,0.00,0.00,0.00,0.00,0.00
5668,657970.359,959895.000,0.00,0.00,0.00,0.00,0.00
5669,657970.359,959865.000,0.00,0.00,0.00,0.00,0.00
5670,657970.359,959835.000,0.00,0.00,0.00,0.00,0.00
5671,657970.359,959805.000,0.00,0.00,0.00,0.00,0.00
5672,657970.359,959775.000,0.00,0.00,0.00,0.00,0.00
5673,657970.359,959745.000,0.00,0.00,0.00,0.00,0.00
5674,657970.359,959715.000,0.00,0.00,0.00,0.00,0.00
5675,657970.359,959685.000,0.00,0.00,0.00,0.00,0.00
5676,657970.359,959655.000,0.00,0.00,0.00,0.00,0.00
5677,657970.359,959625.000,0.00,0.00,0.00,0.00,0.00
5678,657970.359,959595.000,0.00,0.00,0.00,0.00,0.00
5679,657970.359,959565.000,0.00,0.00,0.00,0.00,0.00
5680,657970.359,959535.000,0.00,0.00,0.00,0.00,0.00
5681,657970.359,959505.000,0.00,0.00,0.00,0.00,0.00
5682,657970.359,959475.000,0.00,0.00,0.00,0.00,0.00
5683,657970.359,959445.000,0.00,0.00,0.00,0.00,0.00
5684,657970.359,959415.000,0.00,0.00,0.00,0.00,0.00
5685,657970.359,959385.000,0.00,0.00,0.00,0.00,0.00
5686,657970.359,959355.000,0.00,0.00,0.00,0.00,0.00
5687,657970.359,959325.000,0.00,0.00,1.10,0.00,1397.16
5688,657970.359,959295.000,0.00,0.00,1.11,0.00,1396.57
5689,657970.359,959265.000,0.00,0.00,1.14,0.00,1396.04
5690,657970.359,959235.000,0.00,0.00,0.00,0.00,0.00
5691,657970.359,959205.000,0.00,0.00,1.14,0.00,1393.81
5692,657970.359,959175.000,0.00,0.00,0.00,0.00,0.00
5693,657970.359,959145.000,0.00,0.00,0.00,0.00,0.00
5694,657970.359,959115.000,0.00,0.00,0.00,0.00,0.00
5695,657970.359,959085.000,0.00,0.00,0.00,0.00,1395.87
5696,657970.359,959055.000,0.00,0.00,0.00,0.00,1387.09
5697,657970.359,959025.000,0.00,0.00,0.00,0.00,1384.03
5698,657970.359,958995.000,1.11,0.00,0.00,0.00,0.00
5699,657970.359,958965.000,0.00,0.00,0.00,0.00,0.00
5700,657970.359,958935.000,0.00,0.00,0.00,0.00,0.00
5701,657970.359,958905.000,0.00,0.00,0.00,0.00,0.00
5702,657970.359,958875.000,0.00,0.00,1.14,0.00,1395.25
5703,657970.359,958845.000,0.00,0.00,0.00,0.00,0.00
5704,657970.359,958815.000,0.00,0.00,0.00,0.00,0.00
5705,657970.359,958785.000,0.00,0.00,0.00,0.00,0.00
5706,658000.359,963885.000,0.00,0.00,0.00,0.00,0.00
5707,658000.359,963855.000,0.00,0.00,0.00,0.00,0.00
5708,658000.359,963825.000,0.00,0.00,0.00,0.00,0.00
5709,658000.359,963795.000,0.00,0.00,0.00,0.00,0.00
5710,658000.359,963765.000,0.00,0.00,0.00,0.00,0.00
5711,658000.359,963735.000,0.00,0.00,0.00,0.00,0.00
5712,658000.359,963705.000,0.00,0.00,0.00,0.00,0.00
5713,658000.359,963675.000,0.00,0.00,0.00,0.00,0.00
5714,658000.359,963645.000,0.00,0.00,0.00,0.00,0.00
5715,658000.359,963615.000,0.00,0.00,0.00,0.00,0.00
5716,658000.359,963585.000,0.00,0.00,0.00,0.00,0.00
5717,658000.359,963555.000,0.00,0.00,0.00,0.00,0.00
5718,658000.359,963525.000,0.00,0.00,0.00,0.00,0.00
5719,658000.359,963495.000,0.00,0.00,0.00,0.00,0.00
5720,658000.359,963465.000,0.00,0.00,0.00,0.00,0.00
5721,658000.359,963435.000,0.00,0.00,0.00,0.00,0.00
5722,658000.359,963405.000,0.00,0.00,0.00,0.00,0.00
5723,658000.359,963375.000,0.00,0.00,0.00,0.00,0.00
5724,658000.359,963345.000,0.00,0.00,0.00,0.00,0.00
5725,658000.359,963315.000,0.00,0.00,0.00,0.00,0.00
5726,658000.359,963285.000,0.00,0.00,0.00,0.00,0.00
5727,658000.359,963255.000,0.00,0.00,0.00,0.00,0.00
5728,658000.359,963225.000,0.00,0.00,1.14,0.00,1404.45
5729,658000.359,963195.000,0.00,0.00,1.14,0.00,1404.36
5730,658000.359,963165.000,0.00,0.00,0.00,0.00,0.00
5731,658000.359,963135.000,0.00,0.00,0.00,0.00,0.00
5732,658000.359,963105.000,0.00,0.00,1.14,0.00,1403.80
5733,658000.359,963075.000,0.00,0.00,0.00,0.00,0.00
5734,658000.359,963045.000,0.00,0.00,0.00,0.00,0.00
5735,658000.359,963015.000,0.00,0.00,0.00,0.00,0.00
5736,658000.359,962985.000,0.00,0.00,1.14,0.00,1402.96
5737,658000.359,962955.000,0.00,0.00,0.00,0.00,0.00
5738,658000.359,962925.000,0.00,0.00,1.14,0.00,1403.42
5739,658000.359,962895.000,0.00,0.00,0.00,0.00,0.00
5740,658000.359,962865.000,0.00,0.00,0.00,0.00,0.00
5741,658000.359,962835.000,0.00,0.00,0.00,0.00,0.00
5742,658000.359,962805.000,0.00,0.00,0.94,0.00,1401.85
5743,658000.359,962775.000,0.00,0.00,0.00,0.00,0.00
5744,658000.359,962745.000,0.00,0.00,1.14,0.00,1401.07
5745,658000.359,962715.000,0.00,0.00,0.97,0.00,1401.58
5746,658000.359,962685.000,0.00,0.00,1.00,0.00,1402.12
5747,658000.359,962655.000,0.00,0.00,0.00,0.00,0.00
5748,658000.359,962625.000,0.00,0.00,0.00,0.00,0.00
5749,658000.359,962595.000,0.00,0.00,1.14,0.00,1401.64
5750,658000.359,962565.000,0.00,0.00,1.14,0.00,1401.25
5751,658000.359,962535.000,0.00,0.00,0.00,0.00,0.00
5752,658000.359,962505.000,0.00,0.00,0.00,0.00,0.00
5753,658000.359,962475.000,0.00,0.00,1.14,0.00,1400.74
5754,658000.359,962445.000,0.00,0.00,0.92,0.00,1401.58
5755,658000.359,962415.000,0.00,0.00,0.00,0.00,0.00
5756,658000.359,962385.000,0.00,0.00,0.00,0.00,0.00
5757,658000.359,962355.000,0.00,0.00,0.00,0.00,0.00
5758,658000.359,962325.000,0.00,0.00,1.06,0.00,1401.18
5759,658000.359,962295.000,0.00,0.00,1.14,0.00,1400.91
5760,658000.359,962265.000,0.00,0.00,0.00,0.00,0.00
5761,658000.359,962235.000,0.00,0.00,1.14,0.00,1400.05
5762,658000.359,962205.000,0.00,0.00,1.14,0.00,1400.35
5763,658000.359,962175.000,0.00,0.00,0.89,0.00,1401.07
5764,658000.359,962145.000,0.00,0.00,0.00,0.00,0.00
5765,658000.359,962115.000,0.00,0.00,0.00,0.00,0.00
5766,658000.359,962085.000,0.00,0.00,0.00,0.00,0.00
5767,658000.359,962055.000,0.00,0.00,0.00,0.00,0.00
5768,658000.359,962025.000,0.00,0.00,0.00,0.00,0.00
5769,658000.359,961995.000,0.00,0.00,0.00,0.00,0.00
5770,658000.359,961965.000,0.00,0.00,0.00,0.00,0.00
5771,658000.359,961935.000,0.00,0.00,0.00,0.00,0.00
5772,658000.359,961905.000,0.00,0.00,0.00,0.00,0.00
5773,658000.359,961875.000,0.00,0.00,0.00,0.00,0.00
5774,658000.359,961845.000,0.00,0.00,0.00,0.00,0.00
5775,658000.359,961815.000,0.00,0.00,1.14,0.00,1401.99
5776,658000.359,961785.000,0.00,0.00,0.00,0.00,0.00
5777,658000.359,961755.000,0.00,0.00,0.00,0.00,0.00
5778,658000.359,961725.000,0.00,0.00,0.00,0.00,0.00
5779,658000.359,961695.000,0.00,0.00,0.00,0.00,0.00
5780,658000.359,961665.000,0.00,0.00,1.14,0.00,1402.25
5781,658000.359,961635.000,0.00,0.00,0.00,0.00,0.00
5782,658000.359,961605.000,0.00,0.00,0.00,0.00,0.00
5783,658000.359,961575.000,0.00,0.00,0.00,0.00,0.00
5784,658000.359,961545.000,0.00,0.00,0.00,0.00,0.00
5785,658000.359,961515.000,0.00,0.00,1.14,0.00,1402.59
5786,658000.359,961485.000,0.00,0.00,0.00,0.00,0.00
5787,658000.359,961455.000,0.00,0.00,1.10,0.00,1402.60
5788,658000.359,961425.000,0.00,0.00,1.14,0.00,1402.42
